Y_Venda_Total_Colecao,X_Venda_30_Dias,X_Categoria,X_Cluster_Loja,X_Cor_Agrupada,X_Preco_Cheio,X_Tipo_Colecao,ID_Produto,Descricao_Produto
6,4,CALCAS,SACADA IPANEMA(550),CAQUI CORDA,728,PV,1043245,CALCA LINHO RUSTIC C/CINTO
4,1,CALCAS,SACADA COPACABANA,CAQUI CORDA,728,PV,1043245,CALCA LINHO RUSTIC C/CINTO
6,0,CALCAS,SACADA RDL,CAQUI CORDA,728,PV,1043245,CALCA LINHO RUSTIC C/CINTO
8,1,CALCAS,SACADA PLAZA NITEROI,CAQUI CORDA,728,PV,1043245,CALCA LINHO RUSTIC C/CINTO
4,1,CALCAS,SACADA SHOPP. RIO SUL,CAQUI CORDA,728,PV,1043245,CALCA LINHO RUSTIC C/CINTO
5,5,CALCAS,SACADA RDB,CAQUI CORDA,728,PV,1043245,CALCA LINHO RUSTIC C/CINTO
3,1,CALCAS,SACADA SHOPP. LEBLON,CAQUI CORDA,728,PV,1043245,CALCA LINHO RUSTIC C/CINTO
5,1,CALCAS,SACADA OSCAR FREIRE,CAQUI CORDA,728,PV,1043245,CALCA LINHO RUSTIC C/CINTO
7,3,CALCAS,SACADA LARGO MACHADO,CAQUI CORDA,728,PV,1043245,CALCA LINHO RUSTIC C/CINTO
4,4,BLUSAS,SACADA BARRA SALVADOR,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
7,7,BLUSAS,SACADA SHOPP.RIO MAR,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
7,5,BLUSAS,SACADA SHOPP. RECIFE,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,5,BLUSAS,SACADA BOULEVARD SHOPP,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,2,BLUSAS,SACADA SALVADOR SHOPP,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,3,BLUSAS,SACADA IGUATEMI SALVA,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
8,8,BLUSAS,SACADA SHOPP. RIO SUL,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,1,BLUSAS,SACADA SHOPP.RIO MAR,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
4,4,BLUSAS,SACADA JUIZ DE FORA,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,5,BLUSAS,SACADA OSCAR FREIRE,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
6,3,BLUSAS,SACADA SHOPP. LEBLON,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
9,5,BLUSAS,SACADA RDB,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
7,6,BLUSAS,SACADA PATIO SAVASSI,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,5,BLUSAS,SACADA PLAZA C.FORTE,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
6,4,BLUSAS,SACADA IGUATEMI FORTAL,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
20,3,BLUSAS,EST EXP. SITE SACADA,LARANJA OPEN,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,0,BLUSAS,EST EXP. SITE SACADA,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
6,6,BLUSAS,SACADA PLAZA NITEROI,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
1,0,BLUSAS,OUTLET PREMIUM,AMARELO ALBA,298,PV,1043246,BLUSA CASUAL GOLA ALTA
15,2,BLUSAS,EST EXP. SITE SACADA,AMARELO ALBA,298,PV,1043246,BLUSA CASUAL GOLA ALTA
1,0,BLUSAS,SACADA BOULEVARD SHOPP,AMARELO ALBA,298,PV,1043246,BLUSA CASUAL GOLA ALTA
1,0,BLUSAS,SACADA PLAZA C.FORTE,AMARELO ALBA,298,PV,1043246,BLUSA CASUAL GOLA ALTA
0,0,BLUSAS,SACADA SHOPP. LEBLON,AMARELO ALBA,298,PV,1043246,BLUSA CASUAL GOLA ALTA
4,2,BLUSAS,SACADA SHOPP.TIJUCA,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
1,0,BLUSAS,SACADA SHOPP. RIO SUL,AMARELO ALBA,298,PV,1043246,BLUSA CASUAL GOLA ALTA
2,1,BLUSAS,SACADA CENTRO,AMARELO ALBA,298,PV,1043246,BLUSA CASUAL GOLA ALTA
0,0,BLUSAS,SACADA LARGO MACHADO,LARANJA OPEN,298,PV,1043246,BLUSA CASUAL GOLA ALTA
4,0,BLUSAS,SACADA SHOPP. ELDORADO,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
4,3,BLUSAS,SACADA MOEMA,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
6,3,BLUSAS,SACADA SHOPP.GOIANIA,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,3,BLUSAS,SACADA FLAMBOYANT SHOP,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
1,0,BLUSAS,SACADA LARGO MACHADO,AMARELO ALBA,298,PV,1043246,BLUSA CASUAL GOLA ALTA
12,7,BLUSAS,SACADA RDL,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
7,7,BLUSAS,SACADA LARGO MACHADO,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,3,BLUSAS,SACADA IPANEMA(550),BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
11,8,BLUSAS,SACADA BARRA SHOPPING,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
10,4,BLUSAS,SACADA CENTRO,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
3,3,BLUSAS,SACADA COPACABANA,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
9,6,BLUSAS,SACADA ICARAI,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
4,3,BLUSAS,SACADA IPANEMA(550),PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
9,8,BLUSAS,SACADA LARGO MACHADO,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
10,10,BLUSAS,SACADA RDL,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,3,BLUSAS,SACADA PLAZA NITEROI,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
11,10,BLUSAS,SACADA SHOPP. RIO SUL,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
10,2,BLUSAS,SACADA SHOPP. LEBLON,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
10,8,BLUSAS,SACADA OSCAR FREIRE,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,4,BLUSAS,SACADA JUIZ DE FORA,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,2,BLUSAS,SACADA SHOPP.RIO MAR,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
10,5,BLUSAS,SACADA PLAZA C.FORTE,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,4,BLUSAS,SACADA IGUATEMI SALVA,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
9,7,BLUSAS,SACADA RDB,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
8,2,BLUSAS,SACADA SALVADOR SHOPP,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,3,BLUSAS,SACADA BARRA SALVADOR,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
6,6,BLUSAS,SACADA COPACABANA,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
15,7,BLUSAS,SACADA CENTRO,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
7,6,BLUSAS,SACADA BARRA SHOPPING,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
6,1,BLUSAS,SACADA MOEMA,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
10,7,BLUSAS,SACADA SHOPP.GOIANIA,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
9,6,BLUSAS,SACADA FLAMBOYANT SHOP,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
8,6,BLUSAS,SACADA ICARAI,BRANCO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
8,4,BLUSAS,SACADA SHOPP.TIJUCA,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
5,1,BLUSAS,SACADA IGUATEMI FORTAL,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
8,7,BLUSAS,SACADA PATIO SAVASSI,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
10,8,BLUSAS,SACADA SHOPP.RIO MAR,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
12,7,BLUSAS,SACADA SHOPP. RECIFE,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
6,3,BLUSAS,SACADA BOULEVARD SHOPP,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
4,4,BLUSAS,EST EXP. SITE SACADA,PRETO,298,PV,1043246,BLUSA CASUAL GOLA ALTA
6,2,MACACOES,SACADA BOULEVARD SHOPP,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
7,2,MACACOES,SACADA SHOPP. RECIFE,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
12,3,MACACOES,SACADA SHOPP.RIO MAR,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
4,1,MACACOES,SACADA PATIO SAVASSI,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
4,1,MACACOES,SACADA IGUATEMI FORTAL,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
3,0,MACACOES,SACADA SHOPP.TIJUCA,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,0,MACACOES,OUTLET PREMIUM,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
6,0,MACACOES,SACADA FLAMBOYANT SHOP,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
8,1,MACACOES,SACADA SHOPP.GOIANIA,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
1,0,MACACOES,OUTLET CATARINA,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
4,1,MACACOES,SACADA MOEMA,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
3,0,MACACOES,SACADA SHOPP. ELDORADO,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,1,MACACOES,SACADA SALVADOR SHOPP,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
19,4,MACACOES,EST EXP. SITE SACADA,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,1,MACACOES,SACADA BARRA SALVADOR,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,0,MACACOES,SACADA RDL,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
7,1,MACACOES,SACADA PLAZA C.FORTE,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,1,MACACOES,SACADA IGUATEMI SALVA,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,2,MACACOES,SACADA CENTRO,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
2,1,MACACOES,SACADA COPACABANA,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
14,4,MACACOES,SACADA ICARAI,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
1,0,MACACOES,SACADA LARGO MACHADO,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,2,MACACOES,SACADA PLAZA NITEROI,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
15,4,MACACOES,SACADA BARRA SHOPPING,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
18,6,MACACOES,SACADA RDB,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
8,3,MACACOES,SACADA SHOPP. LEBLON,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
9,3,MACACOES,SACADA OSCAR FREIRE,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
3,2,MACACOES,SACADA JUIZ DE FORA,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,2,MACACOES,SACADA SHOPP.RIO MAR,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,2,MACACOES,SACADA SHOPP. RIO SUL,PRETO,798,PV,1043261,MACACAO ALFAIATARIA C/BOTOES
5,3,VESTIDOS,SACADA IGUATEMI SALVA,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
4,1,VESTIDOS,SACADA BARRA SALVADOR,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
5,1,VESTIDOS,SACADA SALVADOR SHOPP,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
5,2,VESTIDOS,SACADA BOULEVARD SHOPP,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
7,6,VESTIDOS,SACADA SHOPP. RECIFE,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
7,3,VESTIDOS,SACADA SHOPP.RIO MAR,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
22,4,VESTIDOS,EST EXP. SITE SACADA,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
5,2,VESTIDOS,SACADA IGUATEMI FORTAL,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
7,0,VESTIDOS,SACADA SHOPP.TIJUCA,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
4,1,VESTIDOS,SACADA FLAMBOYANT SHOP,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
7,2,VESTIDOS,SACADA SHOPP.GOIANIA,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
4,3,VESTIDOS,SACADA MOEMA,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
4,2,VESTIDOS,SACADA PATIO SAVASSI,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
7,2,VESTIDOS,SACADA PLAZA C.FORTE,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
5,2,VESTIDOS,SACADA RDB,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
4,0,VESTIDOS,SACADA JUIZ DE FORA,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
3,1,VESTIDOS,SACADA SHOPP.RIO MAR,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
10,5,VESTIDOS,SACADA BARRA SHOPPING,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
4,1,VESTIDOS,SACADA COPACABANA,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
27,4,VESTIDOS,SACADA ICARAI,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
2,1,VESTIDOS,SACADA IPANEMA(550),PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
5,2,VESTIDOS,SACADA LARGO MACHADO,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
8,2,VESTIDOS,SACADA CENTRO,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
6,2,VESTIDOS,SACADA PLAZA NITEROI,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
11,5,VESTIDOS,SACADA SHOPP. RIO SUL,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
7,1,VESTIDOS,SACADA SHOPP. LEBLON,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
7,3,VESTIDOS,SACADA OSCAR FREIRE,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
6,0,VESTIDOS,SACADA RDL,PRETO,668,PV,1043262,VESTIDO ALF DECOTE FRENTE
13,0,BLUSAS,SACADA ICARAI,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
5,0,BLUSAS,SACADA MOEMA,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
4,2,BLUSAS,SACADA COPACABANA,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
8,0,BLUSAS,SACADA CENTRO,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
6,0,BLUSAS,SACADA BARRA SHOPPING,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
10,2,BLUSAS,EST EXP. SITE SACADA,VERMELHO UP,298,PV,1043263,BLUSA CASUAL DECOTE U
1,0,BLUSAS,SACADA PLAZA NITEROI,VERMELHO UP,298,PV,1043263,BLUSA CASUAL DECOTE U
3,2,BLUSAS,SACADA LARGO MACHADO,VERMELHO UP,298,PV,1043263,BLUSA CASUAL DECOTE U
4,2,BLUSAS,SACADA COPACABANA,VERMELHO UP,298,PV,1043263,BLUSA CASUAL DECOTE U
1,0,BLUSAS,SACADA CENTRO,VERMELHO UP,298,PV,1043263,BLUSA CASUAL DECOTE U
6,3,BLUSAS,SACADA SHOPP.GOIANIA,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
8,0,BLUSAS,SACADA SHOPP.RIO MAR,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
11,0,BLUSAS,EST EXP. SITE SACADA,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
6,2,BLUSAS,SACADA SHOPP.TIJUCA,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
6,1,BLUSAS,SACADA IGUATEMI FORTAL,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
6,2,BLUSAS,SACADA PATIO SAVASSI,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
1,1,BLUSAS,SACADA IPANEMA(550),AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
11,2,BLUSAS,SACADA BOULEVARD SHOPP,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
6,1,BLUSAS,SACADA SALVADOR SHOPP,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
10,2,BLUSAS,SACADA BARRA SALVADOR,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
5,0,BLUSAS,SACADA IGUATEMI SALVA,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
8,1,BLUSAS,SACADA PLAZA C.FORTE,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
6,0,BLUSAS,SACADA SHOPP.RIO MAR,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
6,0,BLUSAS,SACADA JUIZ DE FORA,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
10,0,BLUSAS,SACADA FLAMBOYANT SHOP,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
10,1,BLUSAS,SACADA LARGO MACHADO,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA JUIZ DE FORA,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
6,1,BLUSAS,SACADA PLAZA NITEROI,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA OSCAR FREIRE,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
3,0,BLUSAS,EST EXP. SITE SACADA,AZUL DARK,298,PV,1043263,BLUSA CASUAL DECOTE U
2,2,BLUSAS,SACADA LARGO MACHADO,AZUL DARK,298,PV,1043263,BLUSA CASUAL DECOTE U
2,0,BLUSAS,SACADA SHOPP. ELDORADO,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
3,0,BLUSAS,SACADA MOEMA,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
3,0,BLUSAS,OUTLET CATARINA,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
1,0,BLUSAS,OUTLET PREMIUM,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
6,0,BLUSAS,SACADA SHOPP.GOIANIA,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA FLAMBOYANT SHOP,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
41,0,BLUSAS,EST EXP. SITE SACADA,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
9,1,BLUSAS,SACADA SHOPP.TIJUCA,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
3,1,BLUSAS,SACADA IGUATEMI FORTAL,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
2,1,BLUSAS,SACADA PATIO SAVASSI,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
8,0,BLUSAS,SACADA SHOPP.RIO MAR,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
3,0,BLUSAS,SACADA SHOPP. RECIFE,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
7,1,BLUSAS,SACADA BOULEVARD SHOPP,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA SALVADOR SHOPP,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA BARRA SALVADOR,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA IGUATEMI SALVA,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
6,2,BLUSAS,SACADA PLAZA C.FORTE,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
3,0,BLUSAS,SACADA SHOPP.RIO MAR,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA OSCAR FREIRE,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
3,0,BLUSAS,SACADA SHOPP. LEBLON,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
5,0,BLUSAS,SACADA RDB,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
3,0,BLUSAS,SACADA SHOPP. RIO SUL,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
10,0,BLUSAS,SACADA RDL,AZUL LINHARES,298,PV,1043263,BLUSA CASUAL DECOTE U
8,0,BLUSAS,SACADA SHOPP. LEBLON,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
8,1,BLUSAS,SACADA SHOPP. RECIFE,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
11,1,BLUSAS,SACADA SHOPP. RIO SUL,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
17,2,BLUSAS,EST EXP. SITE SACADA,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
6,2,BLUSAS,SACADA SHOPP.TIJUCA,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
3,1,BLUSAS,SACADA IGUATEMI FORTAL,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
5,2,BLUSAS,SACADA PATIO SAVASSI,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
8,1,BLUSAS,SACADA SHOPP.RIO MAR,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
8,0,BLUSAS,SACADA SHOPP. RECIFE,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
9,0,BLUSAS,SACADA BOULEVARD SHOPP,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
4,1,BLUSAS,SACADA SALVADOR SHOPP,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
5,0,BLUSAS,SACADA BARRA SALVADOR,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
5,1,BLUSAS,SACADA IGUATEMI SALVA,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
7,1,BLUSAS,SACADA PLAZA C.FORTE,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
5,0,BLUSAS,SACADA SHOPP.RIO MAR,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
5,0,BLUSAS,SACADA JUIZ DE FORA,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
7,0,BLUSAS,SACADA OSCAR FREIRE,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
16,4,BLUSAS,SACADA SHOPP. LEBLON,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
8,3,BLUSAS,SACADA RDB,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
19,3,BLUSAS,SACADA SHOPP. RIO SUL,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA PLAZA NITEROI,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
12,3,BLUSAS,SACADA RDL,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
7,2,BLUSAS,SACADA LARGO MACHADO,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
4,1,BLUSAS,SACADA IPANEMA(550),PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
12,1,BLUSAS,SACADA ICARAI,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
2,1,BLUSAS,SACADA COPACABANA,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
8,0,BLUSAS,SACADA CENTRO,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
17,4,BLUSAS,SACADA BARRA SHOPPING,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
5,0,BLUSAS,SACADA FLAMBOYANT SHOP,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
7,0,BLUSAS,SACADA SHOPP.GOIANIA,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
7,0,BLUSAS,SACADA RDB,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA MOEMA,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
3,0,BLUSAS,OUTLET CATARINA,PRETO,298,PV,1043263,BLUSA CASUAL DECOTE U
4,2,BLUSAS,SACADA PLAZA NITEROI,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
13,4,BLUSAS,SACADA RDL,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
7,1,BLUSAS,SACADA LARGO MACHADO,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
4,0,BLUSAS,SACADA IPANEMA(550),VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
16,1,BLUSAS,SACADA ICARAI,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
4,1,BLUSAS,SACADA COPACABANA,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
9,0,BLUSAS,SACADA CENTRO,VERMELHO GRENADINE,298,PV,1043263,BLUSA CASUAL DECOTE U
0,0,BLUSAS,SACADA SHOPP. ELDORADO,OFF DIA,298,PV,1043263,BLUSA CASUAL DECOTE U
5,0,BLUSAS,SACADA MOEMA,OFF DIA,298,PV,1043263,BLUSA CASUAL DECOTE U
